Linea;NodoA;NodoB;TIEMPO;DISTANCIA;FLUJO_LIN;FLUJO_TOT;TASA_USO;SUBEN_NA;SUBEN_NB;BAJAN_NA;BAJAN_NB
   1101 110 ida     ;43004;44001;  1.5;  0.6;  1742;  2644;  4.1;  0.0;  0.0; 49.6; 21.7
   1101 110 ida     ;44001;44003;  0.4;  0.2;  1721;  2551;  4.1;  0.0; 14.9; 21.7;  0.0
   1101 110 ida     ;44003;31013;  0.4;  0.2;  1736;  2585;  4.1; 14.9;  0.0;  0.0;  0.0
   1101 110 ida     ;31013;31014;  0.2;  0.1;  1736;  3254;  4.1;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;31014;32005;  0.2;  0.1;  1736;  3254;  4.1;  0.0;  5.9;  0.0;  0.7
   1101 110 ida     ;32005;32009;  0.2;  0.1;  1741;  3279;  4.1;  5.9; 51.3;  0.7;  0.0
   1101 110 ida     ;32009;32015;  0.7;  0.2;  1792;  4940;  4.3; 51.3;  0.0;  0.0;  0.0
   1101 110 ida     ;32015;32014;  0.2;  0.1;  1792;  4940;  4.3;  0.0; 24.9;  0.0;119.2
   1101 110 ida     ;32014;50002;  0.4;  0.1;  1698;  4252;  4.0; 24.9;  0.0;119.2; 16.1
   1101 110 ida     ;50002;50007;  0.4;  0.1;  1682;  3243;  4.0;  0.0;  8.3; 16.1;  0.0
   1101 110 ida     ;50007;50012;  0.3;  0.1;  1690;  3257;  4.0;  8.3;  0.0;  0.0;  0.0
   1101 110 ida     ;50012;50013;  0.3;  0.1;  1690;  3257;  4.0;  0.0;  8.0;  0.0; 42.7
   1101 110 ida     ;50013;50014;  0.3;  0.1;  1655;  3225;  3.9;  8.0;  0.0; 42.7;  0.0
   1101 110 ida     ;50014;53004;  0.5;  0.1;  1655;  3225;  3.9;  0.0; 85.9;  0.0;181.6
   1101 110 ida     ;53004;53006;  0.2;  0.1;  1560;  3145;  3.7; 85.9;  0.0;181.6;  0.0
   1101 110 ida     ;53006;53008;  0.2;  0.1;  1560;  3145;  3.7;  0.0; 32.8;  0.0; 33.3
   1101 110 ida     ;53008;53012;  0.4;  0.1;  1559;  3031;  3.7; 32.8;  0.0; 33.3;  0.0
   1101 110 ida     ;53012;50026;  0.4;  0.1;  1559;  3744;  3.7;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;50026;50025;  0.4;  0.1;  1559;  3744;  3.7;  0.0;365.9;  0.0;908.3
   1101 110 ida     ;50025;50024;  0.8;  0.1;  1017;  4794;  2.4;365.9;  1.2;908.3;  0.1
   1101 110 ida     ;50024;51008;  0.3;  0.1;  1018;  2248;  2.4;  1.2;  0.4;  0.1;105.7
   1101 110 ida     ;51008;51013;  0.5;  0.1;   913;  6020;  2.2;  0.4;  0.0;105.7;  0.8
   1101 110 ida     ;51013;51017;  0.6;  0.1;   912;  6020;  2.2;  0.0;  6.3;  0.8;489.4
   1101 110 ida     ;51017;51020;  0.3;  0.1;   429;  2690;  1.0;  6.3; 11.8;489.4;116.4
   1101 110 ida     ;51020;52007;  0.2;  0.1;   324;  2330;  0.8; 11.8;  0.0;116.4;  0.0
   1101 110 ida     ;52007;57002;  0.7;  0.4;   324;  2330;  0.8;  0.0; 14.4;  0.0; 49.6
   1101 110 ida     ;57002;57008;  0.3;  0.2;   289;  2215;  0.7; 14.4;  0.0; 49.6;  0.0
   1101 110 ida     ;57008;57009;  0.1;  0.1;   289;   289;  0.7;  0.0;  0.0;  0.0; 12.2
   1101 110 ida     ;57009;57010;  0.2;  0.1;   277;   277;  0.7;  0.0;  0.0; 12.2;  0.0
   1101 110 ida     ;57010;57011;  0.4;  0.1;   277;   277;  0.7;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;57011;56005;  0.7;  0.3;   277;   277;  0.7;  0.0;  7.9;  0.0; 25.0
   1101 110 ida     ;56005;56007;  0.2;  0.1;   260;  1186;  0.6;  7.9;  0.0; 25.0;  0.0
   1101 110 ida     ;56007;56008;  0.2;  0.1;   260;   973;  0.6;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;56008;56020;  0.3;  0.1;   260;   973;  0.6;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;56020;56014;  0.2;  0.1;   260;   973;  0.6;  0.0;  0.7;  0.0;  3.1
   1101 110 ida     ;56014;59002;  0.6;  0.2;   257;   941;  0.6;  0.7;  1.3;  3.1;  3.4
   1101 110 ida     ;59002;59004;  0.2;  0.2;   255;   951;  0.6;  1.3;  0.0;  3.4;  0.0
   1101 110 ida     ;59004;59006;  0.4;  0.2;   255;   951;  0.6;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;59006;59022;  0.2;  0.1;   255;   951;  0.6;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;59022;59012;  0.4;  0.3;   255;   951;  0.6;  0.0;  7.7;  0.0; 16.4
   1101 110 ida     ;59012;62002;  0.2;  0.1;   246;   974;  0.6;  7.7;  2.0; 16.4;  5.2
   1101 110 ida     ;62002;62004;  0.1;  0.1;   243;  1182;  0.6;  2.0;  0.0;  5.2;  0.0
   1101 110 ida     ;62004;62007;  0.7;  0.6;   243;   908;  0.6;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;62007;63001;  1.4;  0.9;   243;  1179;  0.6;  0.0;  0.1;  0.0;195.6
   1101 110 ida     ;63001;64006;  0.6;  0.4;    48;   318;  0.1;  0.1;  0.8;195.6; 14.3
   1101 110 ida     ;64006;64009;  0.4;  0.2;    34;   283;  0.1;  0.8;  0.0; 14.3;  0.0
   1101 110 ida     ;64009;65001;  0.2;  0.1;    34;   283;  0.1;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;65001;65007;  0.1;  0.1;    34;   278;  0.1;  0.0;  0.2;  0.0;  0.0
   1101 110 ida     ;65007;65009;  0.2;  0.1;    34;   247;  0.1;  0.2;  0.0;  0.0;  0.0
   1101 110 ida     ;65009;65011;  0.2;  0.1;    34;   247;  0.1;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;65011;65015;  0.3;  0.2;    34;   247;  0.1;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;65015;65017;  0.1;  0.1;    34;   247;  0.1;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;65017;65020;  0.1;  0.0;    34;   247;  0.1;  0.0;  0.0;  0.0; 34.5
   1101 110 ida     ;65020;65017;  0.1;  0.0;     0;   445;  0.0;  0.0;  0.0; 34.5;  0.0
   1101 110 ida     ;65017;65018;  0.2;  0.2;     0;   193;  0.0;  0.0;  0.0;  0.0;  0.0
   1101 110 ida     ;65018;65019;  0.2;  0.1;     0;   193;  0.0;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;70002;13001;  1.5;  0.4;     0;     2;  0.0;  0.1;  0.0;  0.0;  0.0
   1091 109 ida     ;13001;13003;  0.9;  0.5;     0;     2;  0.0;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;13003;79001;  1.3;  0.4;     0;     2;  0.0;  0.0;  5.0;  0.0;  0.0
   1091 109 ida     ;79001;79004;  0.7;  0.3;     5;   152;  0.0;  5.0; 20.9;  0.0;  0.0
   1091 109 ida     ;79004;12005;  0.6;  0.3;    26;   232;  0.1; 20.9;  0.3;  0.0;  0.1
   1091 109 ida     ;12005;12009;  1.3;  0.5;    26;   177;  0.1;  0.3;  0.0;  0.1;  0.0
   1091 109 ida     ;12009;94001;  1.1;  0.4;    26;   177;  0.1;  0.0; 19.3;  0.0;  0.0
   1091 109 ida     ;94001;94002;  0.4;  0.2;    45;   412;  0.2; 19.3; 54.2;  0.0;  4.6
   1091 109 ida     ;94002;94003;  0.2;  0.1;    95;  1075;  0.4; 54.2;  0.0;  4.6;  0.0
   1091 109 ida     ;94003;75002;  1.0;  0.3;    95;  1352;  0.4;  0.0;  1.3;  0.0;  0.0
   1091 109 ida     ;75002;10008;  1.6;  0.7;    96;  1386;  0.4;  1.3;  0.0;  0.0;  1.3
   1091 109 ida     ;10008;10009;  0.6;  0.2;    95;  1386;  0.4;  0.0;  0.0;  1.3;  0.0
   1091 109 ida     ;10009;10010;  0.1;  0.1;    95;  1386;  0.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;10010;10011;  0.4;  0.1;    95;  1389;  0.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;10011;75012;  0.2;  0.1;    95;  1601;  0.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;75012;10012;  0.1;  0.0;    95;   528;  0.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;10012;75014;  0.3;  0.1;    95;   497;  0.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;75014;10013;  0.1;  0.1;    95;   587;  0.4;  0.0;  9.0;  0.0;  1.5
   1091 109 ida     ;10013;10004;  0.7;  0.3;   103;   994;  0.5;  9.0;  0.0;  1.5;  0.0
   1091 109 ida     ;10004;10002;  0.5;  0.3;   103;   994;  0.5;  0.0; 35.3;  0.0;  0.3
   1091 109 ida     ;10002;10003;  0.0;  0.0;   138;  1296;  0.6; 35.3; 23.6;  0.3;  1.8
   1091 109 ida     ;10003;2001;  0.4;  0.2;   159;   959;  0.7; 23.6; 29.7;  1.8;  9.5
   1091 109 ida     ;2001;11018;  0.7;  0.3;   180;  3185;  0.8; 29.7;  0.4;  9.5; 11.8
   1091 109 ida     ;11018;11012;  1.3;  0.2;   168;  1887;  0.8;  0.4;  0.0; 11.8;  0.0
   1091 109 ida     ;11012;11001;  0.8;  0.4;   168;  1887;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11001;11029;  0.2;  0.1;   168;   607;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11029;11002;  0.3;  0.1;   168;   607;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11002;11003;  0.1;  0.1;   168;   607;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11003;11004;  0.4;  0.1;   168;   607;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11004;11007;  0.2;  0.1;   168;   607;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11007;11008;  0.1;  0.1;   168;   607;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11008;11010;  0.1;  0.0;   168;   607;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11010;11011;  0.2;  0.2;   168;   236;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11011;11017;  0.4;  0.2;   168;   236;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11017;11016;  0.4;  0.2;   168;   236;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11016;11024;  0.2;  0.2;   168;   607;  0.8;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11024;11023;  0.2;  0.1;   168;   607;  0.8;  0.0;214.4;  0.0; 46.8
   1091 109 ida     ;11023;11027;  0.5;  0.3;   336;  1336;  1.6;214.4;  0.0; 46.8;  0.0
   1091 109 ida     ;11027;1007;  0.6;  0.3;   336;   472;  1.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;1007;1006;  0.3;  0.1;   336;   506;  1.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;1006;1005;  0.1;  0.1;   336;   506;  1.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;1005;1002;  0.4;  0.1;   336;   472;  1.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;1002;1003;  0.2;  0.1;   336;   472;  1.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;1003;11025;  0.4;  0.2;   336;   472;  1.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;11025;1001;  0.4;  0.1;   336;  1336;  1.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;1001;2004;  0.3;  0.1;   336;  1336;  1.6;  0.0;  0.5;  0.0; 36.9
   1091 109 ida     ;2004;2006;  0.2;  0.1;   299;  3765;  1.4;  0.5;  0.0; 36.9;  7.2
   1091 109 ida     ;2006;2009;  0.4;  0.2;   292;  3765;  1.4;  0.0;  0.0;  7.2;  0.0
   1091 109 ida     ;2009;2012;  0.6;  0.3;   292;  3765;  1.4;  0.0;  0.0;  0.0;  8.0
   1091 109 ida     ;2012;2016;  0.5;  0.3;   284;  4037;  1.3;  0.0; 19.8;  8.0;  0.0
   1091 109 ida     ;2016;2018;  0.1;  0.1;   304;  2993;  1.4; 19.8;  0.0;  0.0;  0.0
   1091 109 ida     ;2018;2023;  0.3;  0.2;   304;  2993;  1.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;2023;7004;  0.8;  0.3;   304;  3133;  1.4;  0.0;  0.0;  0.0;  1.9
   1091 109 ida     ;7004;6007;  0.3;  0.1;   302;  3853;  1.4;  0.0;  0.0;  1.9;  0.0
   1091 109 ida     ;6007;6009;  0.1;  0.0;   302;  3853;  1.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;6009;6006;  0.1;  0.0;   302;  3853;  1.4;  0.0; 17.0;  0.0;  0.4
   1091 109 ida     ;6006;16001;  0.8;  0.2;   319;  4039;  1.5; 17.0; 22.7;  0.4;  4.2
   1091 109 ida     ;16001;15005;  0.3;  0.2;   337;  2595;  1.6; 22.7;  0.0;  4.2;  0.0
   1091 109 ida     ;15005;16005;  0.3;  0.2;   337;  2595;  1.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;16005;17001;  0.2;  0.1;   337;  2595;  1.6;  0.0;  0.4;  0.0;  0.0
   1091 109 ida     ;17001;17005;  0.3;  0.2;   338;  2438;  1.6;  0.4; 38.9;  0.0;  7.7
   1091 109 ida     ;17005;20005;  0.4;  0.2;   369;   615;  1.7; 38.9;  0.0;  7.7;  0.0
   1091 109 ida     ;20005;20004;  0.9;  0.3;   369;   615;  1.7;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;20004;21003;  1.1;  0.5;   369;   600;  1.7;  0.0; 72.1;  0.0;  2.4
   1091 109 ida     ;21003;34005;  0.4;  0.3;   439;   759;  2.0; 72.1;  0.0;  2.4;  0.0
   1091 109 ida     ;34005;34004;  0.1;  0.1;   439;   616;  2.0;  0.0;  0.0;  0.0;  2.1
   1091 109 ida     ;34004;34003;  0.1;  0.1;   436;   613;  2.0;  0.0;  7.7;  2.1;  0.0
   1091 109 ida     ;34003;34002;  0.4;  0.2;   444;  2804;  2.1;  7.7;  3.0;  0.0;  0.0
   1091 109 ida     ;34002;34001;  0.6;  0.1;   447;  2903;  2.1;  3.0; 21.7;  0.0; 10.7
   1091 109 ida     ;34001;34009;  0.2;  0.1;   458;  5921;  2.1; 21.7;  0.2; 10.7;  0.0
   1091 109 ida     ;34009;26002;  0.7;  0.5;   458;  5251;  2.1;  0.2; 10.9;  0.0;  0.0
   1091 109 ida     ;26002;26004;  0.4;  0.1;   469;  3659;  2.2; 10.9;  8.2;  0.0;  4.5
   1091 109 ida     ;26004;26005;  0.3;  0.1;   473;  3046;  2.2;  8.2;  0.0;  4.5;  0.0
   1091 109 ida     ;26005;37004;  1.0;  0.4;   473;  3046;  2.2;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;37004;37009;  0.2;  0.1;   473;  3046;  2.2;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;37009;38002;  0.5;  0.2;   473;  2936;  2.2;  0.0; 28.3;  0.0;  9.3
   1091 109 ida     ;38002;38001;  0.2;  0.1;   492;  2367;  2.3; 28.3;  0.0;  9.3;  0.0
   1091 109 ida     ;38001;38015;  0.0;  0.0;   492;  2367;  2.3;  0.0;116.6;  0.0; 91.3
   1091 109 ida     ;38015;29004;  0.2;  0.1;   517;  2369;  2.4;116.6;  0.0; 91.3;  0.0
   1091 109 ida     ;29004;29005;  0.2;  0.1;   517;  3898;  2.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;29005;29016;  0.3;  0.1;   517;  3898;  2.4;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;29016;29010;  0.4;  0.2;   517;  3898;  2.4;  0.0; 60.2;  0.0; 15.1
   1091 109 ida     ;29010;29009;  0.3;  0.2;   562;  4128;  2.6; 60.2;  0.0; 15.1; 27.1
   1091 109 ida     ;29009;29013;  0.4;  0.1;   535;  3991;  2.5;  0.0; 69.5; 27.1; 59.4
   1091 109 ida     ;29013;30003;  2.2;  0.8;   545;  3416;  2.5; 69.5; 36.8; 59.4; 32.1
   1091 109 ida     ;30003;30002;  0.2;  0.1;   550;  3383;  2.6; 36.8;  0.0; 32.1;  0.0
   1091 109 ida     ;30002;30001;  0.4;  0.1;   550;  3383;  2.6;  0.0;  0.0;  0.0; 13.2
   1091 109 ida     ;30001;33002;  0.5;  0.2;   537;  3840;  2.5;  0.0;  0.0; 13.2;  2.2
   1091 109 ida     ;33002;33005;  0.7;  0.3;   535;  3828;  2.5;  0.0;  0.0;  2.2;  0.0
   1091 109 ida     ;33005;33010;  0.2;  0.1;   535;  3828;  2.5;  0.0;  0.0;  0.0;  2.4
   1091 109 ida     ;33010;49001;  0.5;  0.3;   532;  4627;  2.5;  0.0;  0.0;  2.4;  0.1
   1091 109 ida     ;49001;33010;  0.5;  0.3;   532;  2939;  2.5;  0.0;  0.1;  0.1;  0.0
   1091 109 ida     ;33010;49001;  0.5;  0.3;   532;  4627;  2.5;  0.1;  0.0;  0.0;  0.0
   1091 109 ida     ;49001;49005;  1.9;  0.1;   532;  3812;  2.5;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;49005;49006;  0.2;  0.1;   532;  3812;  2.5;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;49006;49009;  0.3;  0.1;   532;  1819;  2.5;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;49009;49013;  0.4;  0.1;   532;  1819;  2.5;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;49013;49017;  0.3;  0.1;   532;  1819;  2.5;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;49017;49018;  0.3;  0.1;   532;  2406;  2.5;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;49018;49019;  0.3;  0.1;   532;  1926;  2.5;  0.0;  8.9;  0.0; 46.2
   1091 109 ida     ;49019;50019;  0.3;  0.1;   495;  1802;  2.3;  8.9;  0.0; 46.2;  2.7
   1091 109 ida     ;50019;50020;  0.3;  0.1;   492;  1401;  2.3;  0.0;  0.0;  2.7;  0.0
   1091 109 ida     ;50020;50021;  0.4;  0.1;   492;  1401;  2.3;  0.0;  0.0;  0.0; 13.3
   1091 109 ida     ;50021;50022;  0.3;  0.1;   479;  1384;  2.2;  0.0;  0.0; 13.3;  0.0
   1091 109 ida     ;50022;53008;  0.3;  0.1;   479;  1384;  2.2;  0.0; 16.5;  0.0;  0.0
   1091 109 ida     ;53008;53009;  0.3;  0.1;   495;  1497;  2.3; 16.5;  0.0;  0.0;  0.0
   1091 109 ida     ;53009;53013;  0.2;  0.1;   495;   693;  2.3;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;53013;53019;  0.2;  0.1;   495;   693;  2.3;  0.0; 27.2;  0.0;100.3
   1091 109 ida     ;53019;52003;  0.2;  0.2;   422;   595;  2.0; 27.2;  1.2;100.3; 33.8
   1091 109 ida     ;52003;52006;  0.2;  0.1;   390;   549;  1.8;  1.2;  1.0; 33.8;  0.1
   1091 109 ida     ;52006;57007;  0.1;  0.0;   391;  2458;  1.8;  1.0; 14.7;  0.1;195.4
   1091 109 ida     ;57007;56005;  0.9;  0.2;   210;  1138;  1.0; 14.7;  4.1;195.4;  0.0
   1091 109 ida     ;56005;56007;  0.2;  0.1;   214;  1186;  1.0;  4.1;  0.0;  0.0;  0.0
   1091 109 ida     ;56007;56008;  0.2;  0.1;   214;   973;  1.0;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;56008;56020;  0.3;  0.1;   214;   973;  1.0;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;56020;56014;  0.2;  0.1;   214;   973;  1.0;  0.0;  0.4;  0.0;  6.1
   1091 109 ida     ;56014;59002;  0.6;  0.2;   208;   941;  1.0;  0.4;  2.0;  6.1;  1.0
   1091 109 ida     ;59002;59004;  0.2;  0.2;   209;   951;  1.0;  2.0;  0.0;  1.0;  0.0
   1091 109 ida     ;59004;59006;  0.4;  0.2;   209;   951;  1.0;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;59006;59022;  0.2;  0.1;   209;   951;  1.0;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;59022;59012;  0.4;  0.3;   209;   951;  1.0;  0.0;  9.8;  0.0;  7.4
   1091 109 ida     ;59012;62002;  0.2;  0.1;   212;   974;  1.0;  9.8;  2.5;  7.4;  2.1
   1091 109 ida     ;62002;62004;  0.1;  0.1;   212;  1182;  1.0;  2.5;  0.0;  2.1;  0.3
   1091 109 ida     ;62004;62007;  0.7;  0.6;   212;   908;  1.0;  0.0;  0.0;  0.3;  0.0
   1091 109 ida     ;62007;63001;  1.4;  0.9;   212;  1179;  1.0;  0.0;  0.6;  0.0; 87.0
   1091 109 ida     ;63001;64006;  0.6;  0.4;   125;   318;  0.6;  0.6; 15.1; 87.0;  5.5
   1091 109 ida     ;64006;64009;  0.4;  0.2;   135;   283;  0.6; 15.1;  0.0;  5.5;  0.0
   1091 109 ida     ;64009;65001;  0.2;  0.1;   135;   283;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;65001;65007;  0.1;  0.1;   135;   278;  0.6;  0.0;  0.1;  0.0;  0.0
   1091 109 ida     ;65007;65009;  0.2;  0.1;   135;   247;  0.6;  0.1;  0.0;  0.0;  0.0
   1091 109 ida     ;65009;65011;  0.2;  0.1;   135;   247;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;65011;65015;  0.3;  0.2;   135;   247;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;65015;65017;  0.1;  0.1;   135;   247;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;65017;65020;  0.1;  0.0;   135;   247;  0.6;  0.0; 15.9;  0.0; 14.6
   1091 109 ida     ;65020;65017;  0.1;  0.0;   136;   445;  0.6; 15.9;  0.0; 14.6;  0.0
   1091 109 ida     ;65017;65018;  0.2;  0.2;   136;   193;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;65018;65019;  0.2;  0.1;   136;   193;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;65019;65027;  0.8;  0.3;   136;   193;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;65027;65023;  1.0;  0.3;   136;   193;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;65023;68001;  0.8;  0.6;   136;   193;  0.6;  0.0;  0.0;  0.0;  0.0
   1091 109 ida     ;68001;66016;  1.6;  0.9;   136;   193;  0.6;  0.0;  0.3;  0.0; 37.4
   1091 109 ida     ;66016;67001;  0.6;  0.5;    99;  1096;  0.5;  0.3;  0.0; 37.4; 75.4
   1091 109 ida     ;67001;68007;  0.7;  0.5;    24;   393;  0.1;  0.0;  0.0; 75.4; 23.9
   1072 107 regreso ;69001;68009;  1.8;  0.6;    46;   171;  0.2; 46.3;  0.0;  0.0;  0.0
   1072 107 regreso ;68009;68008;  1.0;  0.4;    46;   171;  0.2;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;68008;68011;  0.4;  0.3;    46;   171;  0.2;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;68011;68007;  0.1;  0.1;    46;   171;  0.2;  0.0; 43.6;  0.0;  0.4
   1072 107 regreso ;68007;67001;  0.9;  0.5;    89;   484;  0.3; 43.6;  2.1;  0.4;  2.6
   1072 107 regreso ;67001;66016;  0.7;  0.5;    89;   478;  0.3;  2.1; 10.3;  2.6;  1.0
   1072 107 regreso ;66016;66015;  1.0;  0.8;    98;   499;  0.4; 10.3;  0.0;  1.0;  0.9
   1072 107 regreso ;66015;66011;  1.1;  0.8;    97;   499;  0.3;  0.0; 39.2;  0.9;  0.4
   1072 107 regreso ;66011;66007;  0.2;  0.1;   136;   715;  0.5; 39.2;  0.0;  0.4;  0.0
   1072 107 regreso ;66007;66004;  0.3;  0.1;   136;   451;  0.5;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;66004;66001;  0.2;  0.1;   136;   451;  0.5;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;66001;66017;  0.1;  0.1;   136;   451;  0.5;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;66017;66002;  0.2;  0.1;   136;   451;  0.5;  0.0;  2.6;  0.0;  0.0
   1072 107 regreso ;66002;66003;  0.2;  0.1;   139;   462;  0.5;  2.6;  0.0;  0.0;  0.0
   1072 107 regreso ;66003;60012;  0.7;  0.2;   139;  1114;  0.5;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;60012;60007;  0.4;  0.2;   139;  1114;  0.5;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;60007;60006;  0.1;  0.1;   139;  1114;  0.5;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;60006;60005;  0.3;  0.2;   139;  1114;  0.5;  0.0;102.5;  0.0;  6.6
   1072 107 regreso ;60005;60004;  0.4;  0.3;   235;  1931;  0.8;102.5;  0.0;  6.6;  0.1
   1072 107 regreso ;60004;61001;  0.4;  0.2;   235;  1931;  0.8;  0.0; 50.9;  0.1;  0.0
   1072 107 regreso ;61001;60002;  0.2;  0.1;   286;  2216;  1.0; 50.9; 30.5;  0.0;  5.1
   1072 107 regreso ;60002;58005;  0.2;  0.1;   311;  1652;  1.1; 30.5;  0.0;  5.1;  0.0
   1072 107 regreso ;58005;58004;  0.3;  0.2;   311;  1652;  1.1;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;58004;58002;  0.4;  0.2;   311;  1652;  1.1;  0.0;  3.9;  0.0;  0.0
   1072 107 regreso ;58002;58007;  0.5;  0.3;   315;   442;  1.1;  3.9;  0.0;  0.0;  0.0
   1072 107 regreso ;58007;59005;  0.2;  0.1;   315;   442;  1.1;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;59005;59003;  0.2;  0.1;   315;  1430;  1.1;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;59003;59001;  0.2;  0.1;   315;  1430;  1.1;  0.0; 34.3;  0.0;  0.0
   1072 107 regreso ;59001;57023;  0.4;  0.2;   349;  1695;  1.2; 34.3;  0.0;  0.0;  0.0
   1072 107 regreso ;57023;56014;  0.3;  0.1;   349;  1204;  1.2;  0.0;  3.2;  0.0;  1.3
   1072 107 regreso ;56014;56020;  0.2;  0.1;   351;  1767;  1.3;  3.2; 10.4;  1.3;  0.0
   1072 107 regreso ;56020;56008;  0.2;  0.1;   362;  1767;  1.3; 10.4;  0.0;  0.0;  0.0
   1072 107 regreso ;56008;56007;  0.2;  0.1;   362;  1767;  1.3;  0.0;  0.0;  0.0;  0.0
   1072 107 regreso ;56007;56005;  0.4;  0.1;   362;  1767;  1.3;  0.0;  0.7;  0.0;  0.0
   1072 107 regreso ;56005;57007;  0.6;  0.2;   362;  1768;  1.3;  0.7; 75.9;  0.0;100.2
   1072 107 regreso ;57007;52006;  0.1;  0.0;   338;  1721;  1.2; 75.9; 25.0;100.2;  0.0
   1072 107 regreso ;52006;52003;  0.4;  0.1;   363;  1788;  1.3; 25.0;  2.5;  0.0; 24.5
   1072 107 regreso ;52003;52002;  0.5;  0.2;   341;  2270;  1.2;  2.5; 42.2; 24.5;  0.0
